,instance,nnodes,nlps,stime,gap,ndomchgs,ncutoffs,walltime,proctime,objval
75,"[[0. 1. 1. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 1. 0. 0.]]",1,2,0.04,0.0,0,0,0.0357911493629217,0.0357837290000002,25.0
76,"[[0. 0. 1. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 0. 0.]
 ...
 [1. 0. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 1. 0. 0.]]",1,4,0.05,0.0,0,0,0.0545835550874471,0.0545856180000008,17.0
77,"[[0. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 0. 1.]
 ...
 [0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]]",1,1,0.01,0.0,0,0,0.0146881118416786,0.0146909149999991,20.0
78,"[[0. 1. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 ...
 [1. 0. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 1. 1.]]",1,1,0.01,0.0,0,0,0.0152430683374404,0.0152454879999996,42.0
79,"[[0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 0. 1.]
 [0. 1. 0. ... 1. 1. 1.]
 ...
 [0. 0. 1. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]]",1,2,0.03,0.0,0,0,0.0333065167069435,0.0333080980000008,32.000000000000014
80,"[[0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 0. 0.]]",1,3,0.05,0.0,0,0,0.0564453285187482,0.0564476809999998,25.0
81,"[[1. 0. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 1. 0. 1.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]]",1,5,0.08,0.0,0,0,0.0805510003119707,0.0805533329999992,32.0
82,"[[1. 0. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 0. 1. 0.]
 ...
 [1. 0. 0. ... 1. 1. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 0. 1.]]",1,45,0.42,0.0,0,1,0.4328748118132353,0.432877264,30.0
83,"[[0. 1. 0. ... 0. 0. 0.]
 [1. 0. 1. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 ...
 [1. 0. 1. ... 0. 1. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 1. 1.]]",1,22,0.22,0.0,0,0,0.2351213935762643,0.235116523000002,27.0
84,"[[0. 1. 0. ... 1. 1. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 1. 0.]
 ...
 [1. 0. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 1. 1.]
 [0. 0. 1. ... 0. 1. 0.]]",3,48,0.48,0.0,1,1,0.4835358988493681,0.4835273569999998,24.0
85,"[[0. 0. 1. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 1. 0.]
 ...
 [1. 0. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 1. 1. 1.]]",1,43,0.41,0.0,2,0,0.4218485653400421,0.421845342000001,22.000000000000007
86,"[[1. 0. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 0. 1.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 0. 1.]]",1,2,0.05,0.0,0,0,0.0435801036655902,0.043580600000002,17.0
87,"[[1. 0. 0. ... 1. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 ...
 [0. 1. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 0. 0.]]",1,2,0.07,0.0,0,0,0.0780853424221277,0.0780887749999976,32.0
88,"[[1. 0. 0. ... 0. 0. 1.]
 [1. 0. 1. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 1. 0.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]]",1,1,0.03,0.0,0,0,0.030868511646986,0.0308711180000003,16.0
89,"[[1. 0. 0. ... 1. 0. 1.]
 [0. 1. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 0. 1. 1.]
 ...
 [0. 1. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 1. 1. 0.]
 [0. 1. 0. ... 0. 0. 1.]]",1,2,0.05,0.0,0,0,0.0577780958265066,0.0577804999999997,14.0
90,"[[1. 0. 0. ... 0. 1. 0.]
 [0. 1. 1. ... 0. 1. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 1. 1.]]",1,39,0.33,0.0,0,0,0.3444785885512829,0.3444614669999986,28.0
91,"[[1. 0. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 1. 1.]
 ...
 [1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 0. 1.]]",1,6,0.09,0.0,0,0,0.0882602129131555,0.0882632949999973,24.999999999999996
92,"[[1. 0. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 1. 0.]
 [0. 1. 0. ... 1. 1. 1.]
 ...
 [0. 1. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 1. 1.]]",1,13,0.19,0.0,0,0,0.1917829383164644,0.191786583999999,28.0
93,"[[0. 1. 0. ... 0. 1. 1.]
 [0. 0. 1. ... 1. 1. 1.]
 [1. 0. 0. ... 1. 0. 1.]
 ...
 [0. 0. 1. ... 1. 1. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 1. 1.]]",1,1,0.01,0.0,0,0,0.0145374704152345,0.0145390600000006,18.0
94,"[[0. 0. 1. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [0. 1. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 0. 0.]]",1,2,0.03,0.0,0,0,0.0359682291746139,0.0359707219999982,34.0
95,"[[0. 0. 1. ... 0. 0. 1.]
 [0. 1. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 ...
 [1. 0. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 1. 1. 1.]
 [1. 0. 0. ... 1. 1. 0.]]",1,38,0.36,0.0,0,1,0.3717188350856304,0.3716818499999981,26.00000000000001
96,"[[1. 0. 0. ... 0. 1. 1.]
 [0. 1. 0. ... 1. 0. 0.]
 [0. 1. 1. ... 0. 1. 0.]
 ...
 [1. 0. 0. ... 0. 1. 1.]
 [0. 1. 0. ... 1. 0. 1.]
 [0. 1. 0. ... 1. 1. 1.]]",1,2,0.04,0.0,0,0,0.0392806511372327,0.0392835349999991,19.000000000000004
97,"[[1. 0. 1. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 ...
 [1. 0. 0. ... 1. 1. 1.]
 [1. 0. 0. ... 1. 1. 0.]
 [0. 0. 1. ... 1. 0. 0.]]",1,2,0.04,0.0,0,0,0.0419959276914596,0.0419991489999986,32.0
98,"[[1. 0. 0. ... 1. 1. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 1.]
 ...
 [0. 1. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 1. 0.]]",1,39,0.39,0.0,1,1,0.4102954715490341,0.4102978549999996,30.0
99,"[[1. 0. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 ...
 [0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 1. 0.]]",1,3,0.03,0.0,0,0,0.0307362861931324,0.0307385490000022,9.0
100,"[[0. 1. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 ...
 [1. 0. 0. ... 1. 1. 0.]
 [0. 0. 1. ... 1. 0. 1.]
 [0. 0. 1. ... 0. 1. 0.]]",1,1,0.01,0.0,0,0,0.0170529801398515,0.0170550889999994,39.0
101,"[[0. 1. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 1. 0. 0.]
 ...
 [1. 0. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 1. 1. 0.]
 [0. 1. 0. ... 0. 1. 0.]]",1,1,0.01,0.0,0,0,0.0170890688896179,0.0170915709999981,23.0
102,"[[1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 1. 1. 0.]
 ...
 [0. 1. 0. ... 1. 0. 1.]
 [0. 0. 1. ... 1. 0. 1.]
 [0. 0. 1. ... 0. 1. 1.]]",1,1,0.02,0.0,0,0,0.0157855283468961,0.0157874520000014,10.0
103,"[[0. 1. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 1. 0.]
 ...
 [0. 0. 1. ... 0. 1. 1.]
 [0. 0. 1. ... 1. 0. 0.]
 [0. 0. 1. ... 1. 0. 0.]]",1,3,0.05,0.0,0,0,0.0516544003039598,0.0516185160000013,14.0
104,"[[1. 0. 0. ... 1. 0. 1.]
 [0. 1. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 1. 1. 0.]
 ...
 [0. 0. 1. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]]",1,3,0.03,0.0,0,0,0.0331942643970251,0.0331974190000003,17.0
105,"[[0. 1. 0. ... 1. 0. 1.]
 [0. 1. 0. ... 0. 1. 0.]
 [1. 0. 1. ... 0. 0. 1.]
 ...
 [1. 0. 0. ... 1. 0. 1.]
 [0. 1. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 0. 1.]]",1,8,0.1,0.0,0,0,0.1063454840332269,0.1063538669999992,28.0
106,"[[0. 1. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 1. 0.]]",1,15,0.09,0.0,0,0,0.0972042772918939,0.0972064370000005,29.0
107,"[[0. 0. 1. ... 1. 0. 1.]
 [1. 0. 1. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 1. 0. 0.]]",1,1,0.02,0.0,0,0,0.0148105919361114,0.0148124209999984,17.0
108,"[[0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 1. 1.]
 [0. 1. 0. ... 0. 0. 1.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 0. 0.]]",1,1,0.01,0.0,0,0,0.0151029955595731,0.0151041830000018,20.0
109,"[[0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 ...
 [0. 0. 1. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 0. 1.]]",1,67,0.65,0.0,2,1,0.6683809235692024,0.6683754660000005,61.0
110,"[[0. 0. 1. ... 1. 0. 1.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 1. 1.]]",1,2,0.01,0.0,0,0,0.0161968413740396,0.0161995489999995,15.0
111,"[[1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 0. 1.]
 ...
 [0. 1. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 1. 0.]]",1,5,0.07,0.0,0,0,0.0653840824961662,0.0653870499999982,29.0
112,"[[0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 1. 0. 0.]
 [0. 1. 0. ... 1. 1. 0.]
 [0. 1. 0. ... 0. 1. 0.]]",1,4,0.05,0.0,0,0,0.0527993533760309,0.0528022419999985,24.0
113,"[[1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 ...
 [0. 1. 0. ... 0. 1. 1.]
 [0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 0. 1.]]",1,3,0.06,0.0,0,0,0.0597672071307897,0.0597695430000015,28.0
114,"[[1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 0. 1.]
 [0. 0. 1. ... 1. 0. 0.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 1. 1.]
 [1. 0. 0. ... 1. 0. 0.]]",1,5,0.07,0.0,0,0,0.0783167444169521,0.0783220210000017,14.0
115,"[[0. 1. 0. ... 0. 1. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 1. 0. 0.]
 [0. 1. 1. ... 1. 1. 0.]
 [0. 1. 0. ... 0. 0. 1.]]",1,21,0.22,0.0,0,0,0.2362186294049024,0.2362122940000013,25.0
116,"[[0. 0. 1. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 1.]
 ...
 [0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 0. 1.]
 [0. 1. 0. ... 1. 0. 0.]]",1,2,0.01,0.0,0,0,0.0152811557054519,0.015282784,21.0
117,"[[0. 0. 1. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 0. 1.]
 ...
 [0. 1. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [0. 1. 1. ... 0. 1. 0.]]",1,3,0.05,0.0,0,0,0.0443486664444208,0.0443514130000011,30.0
118,"[[0. 1. 0. ... 0. 1. 1.]
 [0. 0. 1. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]]",1,11,0.13,0.0,0,0,0.1318462640047073,0.1318544050000021,21.0
119,"[[0. 1. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 ...
 [0. 1. 0. ... 0. 0. 1.]
 [0. 1. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 1.]]",1,40,0.42,0.0,1,1,0.4245295766741037,0.4244357030000003,34.0
120,"[[0. 1. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 1. 0.]
 ...
 [0. 1. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 0.]]",1,5,0.08,0.0,0,0,0.0838266890496015,0.083829914999999,23.0
121,"[[0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 1. 1.]
 [0. 0. 1. ... 1. 1. 0.]
 ...
 [0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 1. 0. 1.]]",1,3,0.06,0.0,0,0,0.0594692323356866,0.0594732690000014,26.0
122,"[[1. 0. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 1. 1. 1.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 1. 0.]
 [0. 1. 1. ... 0. 0. 0.]]",1,5,0.07,0.0,0,0,0.0704976674169302,0.0704615970000013,28.999999999999982
123,"[[0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 0. 1.]
 ...
 [1. 0. 0. ... 0. 1. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 1. 0.]]",1,8,0.12,0.0,0,0,0.116992212831974,0.1169958340000008,27.0
124,"[[1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 1.]]",1,5,0.06,0.0,0,0,0.0702393371611833,0.0702419190000007,25.0
125,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 1. 0.]
 [1. 0. 0. ... 1. 1. 0.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 1. 1.]]",1,4,0.04,0.0,0,0,0.0408299919217824,0.0408329700000003,26.0
126,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 1. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 0. 0.]]",1,4,0.07,0.0,0,0,0.0790357589721679,0.0790383860000005,23.0
127,"[[0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 0. 1.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]]",1,10,0.13,0.0,0,0,0.1348292920738458,0.1348324999999981,33.0
128,"[[1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 1. 0.]
 ...
 [0. 1. 1. ... 0. 0. 0.]
 [0. 1. 1. ... 1. 0. 0.]
 [0. 1. 0. ... 1. 0. 1.]]",3,37,0.33,0.0,3,0,0.3389995098114013,0.3389909240000008,24.0
129,"[[1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 0. 1.]
 [0. 0. 1. ... 0. 0. 0.]
 ...
 [0. 1. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 1. 0.]]",1,1,0.02,0.0,0,0,0.0148181319236755,0.0148206809999997,9.0
130,"[[0. 1. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 1. 1. 0.]
 [0. 1. 0. ... 1. 0. 0.]
 ...
 [1. 0. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 1. 0. 0.]]",1,2,0.03,0.0,0,0,0.0376714821904897,0.0376741989999978,18.0
131,"[[0. 1. 0. ... 1. 1. 0.]
 [0. 0. 1. ... 0. 1. 1.]
 [0. 0. 1. ... 0. 0. 1.]
 ...
 [1. 0. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 1. 0. 1.]
 [0. 0. 1. ... 0. 0. 1.]]",1,3,0.06,0.0,0,0,0.0580505840480327,0.058052902,30.00000000000003
132,"[[0. 0. 1. ... 0. 1. 1.]
 [0. 0. 1. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 1. 0.]
 ...
 [0. 1. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 1. 0.]]",1,10,0.1,0.0,0,0,0.1044402681291103,0.1044445500000001,20.0
133,"[[0. 1. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 1. 0.]
 ...
 [1. 0. 0. ... 1. 0. 1.]
 [0. 0. 1. ... 1. 0. 0.]
 [0. 1. 0. ... 1. 1. 0.]]",1,7,0.06,0.0,0,0,0.0676189064979553,0.0676218089999984,21.999999999999996
134,"[[0. 1. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 1. 1.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 1. 1. 0.]]",1,17,0.19,0.0,0,0,0.1844778563827276,0.1844522759999982,23.0
135,"[[0. 1. 0. ... 1. 1. 1.]
 [0. 0. 1. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 1. 0.]]",1,5,0.05,0.0,0,0,0.0460643805563449,0.046066991,15.0
136,"[[0. 1. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 ...
 [0. 0. 1. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 1. 1.]
 [0. 0. 1. ... 1. 0. 1.]]",1,18,0.16,0.0,0,0,0.1595305893570184,0.159513265000001,23.0
137,"[[0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 1. 0. 1.]
 ...
 [0. 0. 1. ... 0. 1. 1.]
 [0. 0. 1. ... 1. 0. 0.]
 [0. 1. 0. ... 1. 1. 1.]]",1,10,0.14,0.0,0,0,0.1469728872179985,0.1469767950000005,22.0
138,"[[1. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 1.]]",1,3,0.04,0.0,0,0,0.0354851707816123,0.0354876139999973,20.0
139,"[[0. 1. 0. ... 1. 0. 0.]
 [1. 0. 1. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 1. 1.]
 ...
 [1. 0. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 1. 1. 0.]]",1,5,0.05,0.0,0,0,0.0590244717895984,0.059027756999999,14.0
140,"[[0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 1. 0.]
 ...
 [1. 0. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 1. 1.]
 [0. 0. 0. ... 1. 0. 0.]]",1,34,0.32,0.0,0,0,0.3179239872843027,0.3178861700000013,20.0
141,"[[1. 0. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 0. 1.]
 ...
 [0. 0. 1. ... 0. 1. 0.]
 [0. 0. 1. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]]",1,16,0.21,0.0,0,0,0.2073616720736026,0.2073652609999996,26.999999999999996
142,"[[0. 1. 1. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 ...
 [0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 1.]]",1,17,0.2,0.0,0,0,0.2113450560718774,0.2113408599999999,29.00000000000001
143,"[[1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [0. 1. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 1. 0. 0.]]",1,2,0.04,0.0,0,0,0.0406319238245487,0.0406336700000018,17.0
144,"[[1. 0. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 1. 0.]
 ...
 [1. 0. 1. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]]",1,2,0.02,0.0,0,0,0.0243758782744407,0.0243781230000017,18.0
145,"[[0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 1. 1.]
 [0. 0. 1. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 1. 0. 1.]]",1,4,0.05,0.0,0,0,0.0493197962641716,0.0493219309999979,26.0
146,"[[0. 1. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 1. 1. 1.]
 ...
 [1. 0. 1. ... 0. 1. 0.]
 [0. 0. 1. ... 0. 1. 0.]
 [0. 1. 0. ... 1. 1. 0.]]",1,1,0.02,0.0,0,0,0.0196196250617504,0.0196221540000003,16.0
147,"[[0. 0. 1. ... 0. 1. 1.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 1. 1.]
 ...
 [1. 0. 0. ... 0. 1. 1.]
 [0. 0. 1. ... 0. 1. 1.]
 [0. 1. 0. ... 0. 1. 1.]]",1,16,0.29,0.0,0,0,0.289417440071702,0.2894128299999998,22.0
148,"[[1. 0. 0. ... 1. 0. 1.]
 [0. 0. 1. ... 0. 0. 1.]
 [0. 0. 1. ... 1. 1. 0.]
 ...
 [1. 0. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 1. 1.]
 [0. 0. 1. ... 0. 0. 0.]]",1,2,0.03,0.0,0,0,0.0385770443826913,0.0385798339999965,16.0
149,"[[0. 1. 1. ... 0. 0. 1.]
 [0. 1. 1. ... 1. 1. 1.]
 [0. 1. 1. ... 1. 1. 1.]
 ...
 [0. 1. 1. ... 1. 1. 1.]
 [0. 0. 1. ... 0. 1. 0.]
 [0. 0. 1. ... 1. 0. 0.]]",1,4,0.05,0.0,0,0,0.0531537178903818,0.0531559550000011,27.0
