policy,seed,type,instance,nnodes,nlps,stime,gap,status,ndomchgs,ncutoffs,walltime,proctime,objval
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1264.lp,1,14,0.18,0.0,optimal,0,0,0.20288563147187233,0.20288873300000887,27.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1265.lp,3,51,0.48,0.0,optimal,5,1,0.49654052034020424,0.49651246299998775,36.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1266.lp,1,6,0.07,0.0,optimal,0,0,0.07733612507581711,0.07733815199998162,39.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1267.lp,1,1,0.02,0.0,optimal,0,0,0.016313549131155014,0.01631560699999568,16.999999999999993
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1268.lp,1,3,0.05,0.0,optimal,0,0,0.04875590093433857,0.0487580360000095,30.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1269.lp,1,1,0.02,0.0,optimal,0,0,0.01540355570614338,0.015406507999983887,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1270.lp,1,1,0.01,0.0,optimal,0,0,0.014810651540756226,0.014813411000005772,15.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1271.lp,1,46,0.38,0.0,optimal,1,1,0.39748995192348957,0.3974552640000013,31.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1272.lp,1,6,0.08,0.0,optimal,0,0,0.08242736384272575,0.0824308530000053,26.000000000000007
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1273.lp,1,2,0.03,0.0,optimal,0,0,0.042654844000935555,0.0426569450000045,25.000000000000014
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1274.lp,1,2,0.04,0.0,optimal,0,0,0.038240646943449974,0.03824343400000885,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1275.lp,1,20,0.25,0.0,optimal,0,0,0.2592946197837591,0.2593032409999978,21.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1276.lp,1,1,0.02,0.0,optimal,0,0,0.01544933207333088,0.015452074999984688,15.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1277.lp,1,1,0.02,0.0,optimal,0,0,0.01577371172606945,0.01577642499998433,27.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1278.lp,1,30,0.24,0.0,optimal,0,0,0.2469348069280386,0.24693868699998234,16.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1279.lp,1,1,0.02,0.0,optimal,0,0,0.017684251070022583,0.017686996999998428,19.999999999999986
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1280.lp,1,9,0.11,0.0,optimal,0,0,0.1120099425315857,0.11201350300001423,20.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1281.lp,1,5,0.07,0.0,optimal,0,0,0.06619048118591309,0.06619381600000906,23.999999999999996
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1282.lp,1,2,0.01,0.0,optimal,0,0,0.014813888818025589,0.014816271000000825,16.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1283.lp,1,3,0.04,0.0,optimal,0,0,0.04475872218608856,0.04476128799998946,19.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1284.lp,1,26,0.28,0.0,optimal,0,0,0.284529497846961,0.28453888800001437,31.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1285.lp,1,36,0.35,0.0,optimal,1,0,0.34298100881278515,0.3429832909999959,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1286.lp,1,8,0.12,0.0,optimal,0,0,0.13889536447823048,0.1388982990000045,36.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1287.lp,1,4,0.07,0.0,optimal,0,0,0.06600820831954479,0.06598459199997819,26.99999999999997
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1288.lp,1,2,0.02,0.0,optimal,0,0,0.025883600115776062,0.025886093000025312,21.999999999999993
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1289.lp,1,4,0.05,0.0,optimal,0,0,0.05802633985877037,0.058027936000002,15.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1290.lp,1,1,0.02,0.0,optimal,0,0,0.015533119440078735,0.01553571900001316,12.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1291.lp,1,28,0.28,0.0,optimal,0,0,0.2928005326539278,0.2927804259999789,19.999999999999993
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1292.lp,1,6,0.08,0.0,optimal,0,0,0.08047131448984146,0.08046560900001509,18.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1293.lp,1,3,0.05,0.0,optimal,0,0,0.04283754900097847,0.042840130000001864,16.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1294.lp,1,16,0.31,0.0,optimal,0,0,0.3253704495728016,0.3253700340000023,30.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1295.lp,1,36,0.47,0.0,optimal,0,1,0.49396717362105846,0.49391187000000514,27.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1296.lp,1,1,0.02,0.0,optimal,0,0,0.018237216398119926,0.0182404740000095,20.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1297.lp,1,2,0.02,0.0,optimal,0,0,0.01977592334151268,0.01977894699999183,19.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1298.lp,1,6,0.08,0.0,optimal,0,0,0.08421850390732288,0.08422163899999191,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1299.lp,1,1,0.02,0.0,optimal,0,0,0.01965903677046299,0.019660584000007475,17.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1300.lp,1,2,0.02,0.0,optimal,0,0,0.018028613179922104,0.018031471000000465,16.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1301.lp,1,57,0.55,0.0,optimal,2,1,0.5459752716124058,0.5459268689999988,26.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1302.lp,1,22,0.26,0.0,optimal,0,0,0.2627867851406336,0.2627909329999909,21.999999999999986
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1303.lp,1,1,0.02,0.0,optimal,0,0,0.01601535640656948,0.016017730000015717,20.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1304.lp,1,7,0.07,0.0,optimal,0,0,0.06467844918370247,0.06468149900001663,14.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1305.lp,1,2,0.04,0.0,optimal,0,0,0.04504446126520634,0.045046829000000344,28.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1306.lp,1,3,0.03,0.0,optimal,0,0,0.03131069242954254,0.03131329600000754,17.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1307.lp,1,2,0.05,0.0,optimal,0,0,0.0503598228096962,0.05036747099998706,17.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1308.lp,1,46,0.44,0.0,optimal,1,1,0.44708631932735443,0.44707079099998737,32.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1309.lp,1,8,0.12,0.0,optimal,0,0,0.12178668566048145,0.1217426039999907,25.000000000000004
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1310.lp,1,12,0.12,0.0,optimal,0,0,0.12139821983873844,0.12140030300000149,21.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1311.lp,1,7,0.09,0.0,optimal,0,0,0.09302913025021553,0.09303224900000373,24.999999999999986
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1312.lp,1,5,0.09,0.0,optimal,0,0,0.09674648381769657,0.09675080900001376,34.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1313.lp,1,21,0.26,0.0,optimal,0,0,0.26370142959058285,0.2636795010000128,21.000000000000004
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1314.lp,1,15,0.19,0.0,optimal,0,0,0.18904999643564224,0.18905341900000394,25.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1315.lp,1,39,0.4,0.0,optimal,1,1,0.41458229161798954,0.4145755640000175,32.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1316.lp,1,1,0.02,0.0,optimal,0,0,0.015670256689190865,0.01567238900000234,22.999999999999986
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1317.lp,1,5,0.1,0.0,optimal,0,0,0.10224774107336998,0.1022502950000046,28.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1318.lp,1,41,0.4,0.0,optimal,1,1,0.4197195563465357,0.4196672190000186,37.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1319.lp,1,1,0.01,0.0,optimal,0,0,0.015308832749724388,0.015311451000002307,11.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1320.lp,1,31,0.3,0.0,optimal,0,0,0.31197418458759785,0.31196868000000677,27.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1321.lp,1,14,0.24,0.0,optimal,0,0,0.23202377557754517,0.23202726599998869,30.999999999999993
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1322.lp,1,2,0.04,0.0,optimal,0,0,0.04078889079391956,0.04079167199998324,22.999999999999993
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1323.lp,1,9,0.16,0.0,optimal,0,0,0.1568746268749237,0.1568608700000027,36.999999999999986
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1324.lp,1,1,0.02,0.0,optimal,0,0,0.014568397775292397,0.014570900000023812,17.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1325.lp,1,7,0.08,0.0,optimal,0,0,0.08792394585907459,0.08789576800000987,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1326.lp,1,9,0.08,0.0,optimal,0,0,0.07269958034157753,0.07270327500000917,15.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1327.lp,1,4,0.04,0.0,optimal,0,0,0.04695354029536247,0.04695685600000843,30.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1328.lp,1,10,0.13,0.0,optimal,0,0,0.13310162350535393,0.13310519600000248,25.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1329.lp,3,45,0.39,0.0,optimal,3,1,0.40287006087601185,0.40286569700000996,28.999999999999986
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1330.lp,1,1,0.02,0.0,optimal,0,0,0.01648680493235588,0.016489962000008518,24.000000000000007
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1331.lp,1,4,0.06,0.0,optimal,0,0,0.06544370949268341,0.06544703099999083,26.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1332.lp,1,5,0.09,0.0,optimal,0,0,0.08805366419255733,0.0880566030000125,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1333.lp,1,40,0.45,0.0,optimal,1,1,0.4628716465085745,0.462859079999987,27.000000000000014
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1334.lp,1,34,0.31,0.0,optimal,1,1,0.3137361593544483,0.31371829200000434,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1335.lp,1,5,0.07,0.0,optimal,0,0,0.06619130447506905,0.06619388100000378,18.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1336.lp,1,1,0.02,0.0,optimal,0,0,0.015231480821967125,0.015233375999997634,17.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1337.lp,1,13,0.22,0.0,optimal,0,0,0.22372736036777496,0.22373134100001835,21.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1338.lp,1,22,0.29,0.0,optimal,0,0,0.2920590564608574,0.29206329100000517,24.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1339.lp,1,1,0.02,0.0,optimal,0,0,0.016001511365175247,0.01599372299997981,19.999999999999993
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1340.lp,1,44,0.43,0.0,optimal,1,1,0.4507435876876116,0.45073926300000267,45.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1341.lp,1,4,0.05,0.0,optimal,0,0,0.05255721136927605,0.052559134000006225,24.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1342.lp,1,6,0.06,0.0,optimal,0,0,0.05982867442071438,0.05982022700001721,25.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1343.lp,1,2,0.06,0.0,optimal,0,0,0.0597348976880312,0.059736240000006546,18.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1344.lp,1,39,0.37,0.0,optimal,0,0,0.386751027777791,0.3867554819999839,31.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1345.lp,1,1,0.02,0.0,optimal,0,0,0.015152575448155403,0.015154280999979619,19.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1346.lp,1,2,0.03,0.0,optimal,0,0,0.03771812655031681,0.037720920999987584,27.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1347.lp,1,1,0.04,0.0,optimal,0,0,0.036221202462911606,0.03622267000000079,23.999999999999993
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1348.lp,1,36,0.28,0.0,optimal,0,1,0.29510057903826237,0.2950948640000206,31.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1349.lp,1,3,0.04,0.0,optimal,0,0,0.04098759964108467,0.040980902999990576,18.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1350.lp,1,36,0.35,0.0,optimal,0,1,0.37339518032968044,0.37339812800001937,27.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1351.lp,1,32,0.29,0.0,optimal,0,0,0.30791625939309597,0.307919591000001,21.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1352.lp,1,7,0.14,0.0,optimal,0,0,0.1399213746190071,0.1399244650000071,24.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1353.lp,1,1,0.02,0.0,optimal,0,0,0.018567120656371117,0.018569197000005033,21.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1354.lp,1,36,0.3,0.0,optimal,0,1,0.3330291546881199,0.33296678199999974,30.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1355.lp,1,2,0.04,0.0,optimal,0,0,0.04081372171640396,0.04081643600000007,18.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1356.lp,1,1,0.01,0.0,optimal,0,0,0.014949651435017586,0.014952057000016339,19.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1357.lp,1,4,0.06,0.0,optimal,0,0,0.05549868755042553,0.05550142500001698,19.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1358.lp,1,14,0.16,0.0,optimal,0,0,0.1659201681613922,0.16591607000000863,18.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1359.lp,1,4,0.06,0.0,optimal,0,0,0.060671184211969376,0.06067531799999415,37.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1360.lp,1,3,0.06,0.0,optimal,0,0,0.05655749887228012,0.056559077000002844,24.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1361.lp,1,4,0.03,0.0,optimal,0,0,0.03206788934767246,0.03207078599999136,12.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1362.lp,1,4,0.04,0.0,optimal,0,0,0.037211824208498,0.03721529399999213,16.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1363.lp,1,6,0.08,0.0,optimal,0,0,0.08699912950396538,0.08700426100000413,25.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1364.lp,1,7,0.1,0.0,optimal,0,0,0.10757252760231495,0.10756854699999963,18.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1365.lp,1,47,0.41,0.0,optimal,0,0,0.41126019321382046,0.41123334399998157,24.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1366.lp,1,2,0.04,0.0,optimal,0,0,0.03586164303123951,0.03585778100000425,29.000000000000007
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1367.lp,1,2,0.03,0.0,optimal,0,0,0.028097258880734444,0.028100227000010136,19.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1368.lp,1,2,0.02,0.0,optimal,0,0,0.0316903255879879,0.03169315900001379,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1369.lp,1,2,0.04,0.0,optimal,0,0,0.04322095401585102,0.04322454500001527,13.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1370.lp,1,9,0.13,0.0,optimal,0,0,0.12745344452559948,0.12745627800001103,31.000000000000004
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1371.lp,1,1,0.01,0.0,optimal,0,0,0.015951329842209816,0.015953585999994857,11.000000000000004
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_1372.lp,1,5,0.04,0.0,optimal,0,0,0.050470830872654915,0.05047260899999628,22.0
